,mbid,Song,Artist,Album,Date,Year,Month,User
7276,,Teil 4 - Förderschulklassenfahrt,Jan Böhmermann,Förderschulklassenfahrt,2022-05-14 16:33:00,2022,5,wuhuspringfield
7277,,Teil 3 - Förderschulklassenfahrt,Jan Böhmermann,Förderschulklassenfahrt,2022-05-14 16:29:00,2022,5,wuhuspringfield
7278,14231183-5558-4a1d-91d3-0672b815157f,Warum hört der Fahrradweg einfach hier auf?,Jan Böhmermann,Warum hört der Fahrradweg einfach hier auf?,2022-05-14 16:25:00,2022,5,wuhuspringfield
7279,,Teil 2 - Förderschulklassenfahrt,Jan Böhmermann,Förderschulklassenfahrt,2022-05-14 16:19:00,2022,5,wuhuspringfield
7280,,Teil 1 - Förderschulklassenfahrt,Jan Böhmermann,Förderschulklassenfahrt,2022-05-14 16:15:00,2022,5,wuhuspringfield
7281,,Strawberry Huracan,MASN,Strawberry Huracan,2022-05-14 15:46:00,2022,5,wuhuspringfield
7282,,Computer Crash,Lui Joseph,Computer Crash,2022-05-14 15:43:00,2022,5,wuhuspringfield
7283,08504809-0414-3d3e-847e-17882c345c88,Disparate Youth,Santigold,Master of My Make-Believe,2022-05-14 15:35:00,2022,5,wuhuspringfield
7284,00baf296-649a-31f3-a67b-fdd7961cf80b,Unstoppable,Santigold,Santigold,2022-05-14 15:32:00,2022,5,wuhuspringfield
7285,,Hell (feat. Santigold),A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),2022-05-14 15:28:00,2022,5,wuhuspringfield
7286,,Can't Get Enough Of Myself (feat. BC Unidos),Santigold,99 Cents,2022-05-14 15:24:00,2022,5,wuhuspringfield
7287,05a0ae01-e84f-4b1b-bb79-acf96f4c96a3,Smirnoff Ice,Yung Lean,Total Eclipse,2022-05-14 15:22:00,2022,5,wuhuspringfield
7288,,Dawg Shit,Pretty Pacc,Dawg Shit,2022-05-14 15:22:00,2022,5,wuhuspringfield
7289,,Drifting,Pretty Pacc,Drifting,2022-05-14 15:19:00,2022,5,wuhuspringfield
7290,,Dawg Shit,Pretty Pacc,Dawg Shit,2022-05-14 15:19:00,2022,5,wuhuspringfield
7291,,Drifting,Pretty Pacc,Drifting,2022-05-14 15:11:00,2022,5,wuhuspringfield
7292,,F**Kfaith,iLL Nicky,Internet Friends,2022-05-14 15:08:00,2022,5,wuhuspringfield
7293,,When She's High,Liam Tully,When She's High,2022-05-14 15:08:00,2022,5,wuhuspringfield
7294,,When She's High,Liam Tully,When She's High,2022-05-14 15:04:00,2022,5,wuhuspringfield
7295,,"The Recipe (feat. Kendrick Lamar, Schoolboy Q, Ab-Soul & Jay Rock)",Black Hippy,Black Hippy,2022-05-14 14:48:00,2022,5,wuhuspringfield
7296,,Therapy Music (feat. Russ),Logic,Therapy Music,2022-05-14 14:44:00,2022,5,wuhuspringfield
7297,,The City (feat. Kendrick Lamar),YG Hootie,Hubris,2022-05-14 14:40:00,2022,5,wuhuspringfield
7298,,Malcolm X,EastSide K-Boy,Malcolm X,2022-05-14 14:37:00,2022,5,wuhuspringfield
7299,57e79196-ae5b-4df1-95ef-9918594cad4c,Spaceships & Woodgrain,Stalley,Honest Cowboy,2022-05-14 14:26:00,2022,5,wuhuspringfield
7300,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",2022-05-14 14:19:00,2022,5,wuhuspringfield
7301,da5f3071-7edd-4b93-ae39-4582369b87bd,Bound 2,Kanye West,Yeezus,2022-05-14 14:15:00,2022,5,wuhuspringfield
7302,,Biking,Frank Ocean,Biking,2022-05-14 14:10:00,2022,5,wuhuspringfield
7303,28fcc238-1378-414b-9b84-86fc15292aa2,L$D,A$AP Rocky,AT.LONG.LAST.A$AP,2022-05-14 14:06:00,2022,5,wuhuspringfield
7304,4780f3f0-1bb1-3808-8cbc-fe4b5738ee04,HiiiPower,Kendrick Lamar,Section.80,2022-05-14 14:02:00,2022,5,wuhuspringfield
7305,,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Luv Is Rage 2,2022-05-14 14:02:00,2022,5,wuhuspringfield
7306,4780f3f0-1bb1-3808-8cbc-fe4b5738ee04,HiiiPower,Kendrick Lamar,Section.80,2022-05-14 13:57:00,2022,5,wuhuspringfield
7307,4189287c-aff0-457f-8257-0eec8a65b278,Mirror,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-14 13:53:00,2022,5,wuhuspringfield
7308,,Mother I Sober (feat. Beth Gibbons of Portishead),Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-14 13:29:00,2022,5,wuhuspringfield
7309,9b75b02f-942f-4b5b-83fa-0aeab2f236de,Rich Spirit,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-14 13:24:00,2022,5,wuhuspringfield
7310,3c8a6b55-334b-4b55-a780-d8ed064e6142,Always Been You,Quinn XCII,The Story of Us,2022-05-14 11:52:00,2022,5,wuhuspringfield
7311,,Good Nights (feat. Mascolo),Whethan,"Life Of A Wallflower, Vol. 1",2022-05-14 11:49:00,2022,5,wuhuspringfield
7312,,A Letter To My Younger Self (feat. Logic),Quinn XCII,A Letter to My Younger Self (feat. Logic),2022-05-14 11:46:00,2022,5,wuhuspringfield
7313,2a73dbe5-d7f6-4c5a-b315-caa65dc956c6,somebody loves you,Jeremy Zucker,love is not dying,2022-05-14 11:42:00,2022,5,wuhuspringfield
7314,,Sometimes,NEIKED,Sometimes,2022-05-14 11:39:00,2022,5,wuhuspringfield
7315,,Be Your Home,Minite,Be Your Home,2022-05-14 11:36:00,2022,5,wuhuspringfield
7316,,Am I High Rn (feat. blackbear),Quinn XCII,A Letter to My Younger Self,2022-05-14 11:33:00,2022,5,wuhuspringfield
7317,9ead4dd9-791b-49cc-8cbf-6ad454ccf4dd,AMY'S GRAVE,Aries,WELCOME HOME,2022-05-14 11:30:00,2022,5,wuhuspringfield
7318,,Drifting,Pretty Pacc,Drifting,2022-05-14 11:27:00,2022,5,wuhuspringfield
7319,,F**Kfaith,iLL Nicky,Internet Friends,2022-05-14 11:24:00,2022,5,wuhuspringfield
7320,,Summer Infinity,Bails,Have Fun It's Hell,2022-05-14 11:21:00,2022,5,wuhuspringfield
7321,,Did i ever really matter? - Demo,Enasni,Did i ever really matter? (Demo),2022-05-14 11:20:00,2022,5,wuhuspringfield
7322,696f6fdd-370f-4aae-97cf-620cd19bb551,You,Bryce Bishop,You,2022-05-14 11:17:00,2022,5,wuhuspringfield
7323,,When She's High,Liam Tully,When She's High,2022-05-14 11:17:00,2022,5,wuhuspringfield
7324,,If I Could Do It All Again,Loser,If I Could Do It All Again,2022-05-14 10:29:00,2022,5,wuhuspringfield
7325,,Happier,Memoria XI,Happier,2022-05-14 10:26:00,2022,5,wuhuspringfield
7326,,Drifting,Pretty Pacc,Drifting,2022-05-14 10:23:00,2022,5,wuhuspringfield
7327,,F**Kfaith,iLL Nicky,Internet Friends,2022-05-14 10:20:00,2022,5,wuhuspringfield
7328,,Summer Infinity,Bails,Have Fun It's Hell,2022-05-14 10:17:00,2022,5,wuhuspringfield
7329,,Did i ever really matter? - Demo,Enasni,Did i ever really matter? (Demo),2022-05-14 10:16:00,2022,5,wuhuspringfield
7330,696f6fdd-370f-4aae-97cf-620cd19bb551,You,Bryce Bishop,You,2022-05-14 10:14:00,2022,5,wuhuspringfield
7331,9e20b89f-8c12-4599-90d3-f86d0383c87d,ETA,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-05-14 10:11:00,2022,5,wuhuspringfield
7332,,Waste My Time,The Crystal Casino Band,Not About You,2022-05-14 07:49:00,2022,5,wuhuspringfield
7333,b610922b-3657-416c-ba85-6a91f24021ed,Midnight Run,Charley Crockett,10 for Slim: Charley Crockett Sings James Hand,2022-05-14 07:45:00,2022,5,wuhuspringfield
7334,d2f311d2-fcc3-4fa3-a2f6-528073c5b91e,Long Blue Light,Leif Vollebekk,Long Blue Light,2022-05-14 07:42:00,2022,5,wuhuspringfield
7335,3b057268-4c1b-4242-9c5f-5ac870f60426,Hot Tears,Leif Vollebekk,New Ways,2022-05-14 07:38:00,2022,5,wuhuspringfield
7336,,Shizukana,Isshi Matsuriza,Shizukana,2022-05-14 07:36:00,2022,5,wuhuspringfield
7337,,Purple Hearts,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-14 07:31:00,2022,5,wuhuspringfield
7338,,We Cry Together,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-14 07:25:00,2022,5,wuhuspringfield
7339,9b75b02f-942f-4b5b-83fa-0aeab2f236de,Rich Spirit,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-14 07:15:00,2022,5,wuhuspringfield
7340,,Crazy,Aloe Blacc,Crazy,2022-05-14 07:11:00,2022,5,wuhuspringfield
7341,,Tired With You,Nate Good,Tired With You,2022-05-14 07:07:00,2022,5,wuhuspringfield
7342,,Tired With You,Nate Good,Tired With You,2022-05-14 07:05:00,2022,5,wuhuspringfield
7343,,I Love U,The Chainsmokers,so far so good,2022-05-14 07:02:00,2022,5,wuhuspringfield
7344,a41c5624-60c9-476c-b885-2b4a93532afc,Surf,Common Tiger,Surf,2022-05-13 21:42:00,2022,5,wuhuspringfield
7345,,Into the Dark,Khai,If You,2022-05-13 21:39:00,2022,5,wuhuspringfield
7346,,Lo,Andrew Applepie,"This Amount Of Songs Almost Broke The Internet, Vol. 4",2022-05-13 21:36:00,2022,5,wuhuspringfield
7347,bc0452c2-3614-46cb-8f04-f002db5cc1b9,Hug Me Shy,nimino,Hold (Reimagined),2022-05-13 21:33:00,2022,5,wuhuspringfield
7348,7dbac7e5-fa25-4173-a4df-9949e1af7023,Pretty Things,Tülpa,Pretty Things,2022-05-13 21:28:00,2022,5,wuhuspringfield
7349,,Impro,Julian Convex,"The Jazz Hop Conspiracy, Vol. 1",2022-05-13 21:25:00,2022,5,wuhuspringfield
7350,,Departure,IHF,Departure,2022-05-13 21:21:00,2022,5,wuhuspringfield
7351,02365c21-3b9b-4923-a0f5-492f506e6c76,Berlin,Andrew Applepie,Real Sweet,2022-05-13 21:17:00,2022,5,wuhuspringfield
7352,,Golden Halo,Tom Hillock,Chill Hop (Loops & Moods),2022-05-13 21:14:00,2022,5,wuhuspringfield
7353,,Round & Round,Common Tiger,Round & Round,2022-05-13 21:11:00,2022,5,wuhuspringfield
7354,c270814b-38e1-485f-8cec-a20cc4281f7a,When I'm with You,Illian,When I'm with You,2022-05-13 21:07:00,2022,5,wuhuspringfield
7355,,Tarantulas,Christian Nanzell,Tarantulas,2022-05-13 21:05:00,2022,5,wuhuspringfield
7356,,Dove,Andrew Applepie,Dove,2022-05-13 21:01:00,2022,5,wuhuspringfield
7357,0d58882e-914e-47f8-ae57-507603214854,To be Happy,Joey Pecoraro,Tired Boy,2022-05-13 20:58:00,2022,5,wuhuspringfield
7358,,Below the Alpine,Academy Garden,Earth OST,2022-05-13 20:54:00,2022,5,wuhuspringfield
7359,1f35b917-b364-49a1-b74d-3769f6a6fb65,Strings Attached,Opia,Strings Attached,2022-05-13 20:49:00,2022,5,wuhuspringfield
7360,9da69f2e-c06e-40b0-8c88-c4e113f5d610,Lake,Janee,Lake,2022-05-13 20:46:00,2022,5,wuhuspringfield
7361,aa7cfd48-bc6a-498c-b293-687fdaf0f9df,Cool J,Andrew Applepie,Andrew Applepie,2022-05-13 20:43:00,2022,5,wuhuspringfield
7362,9dd21d9e-058a-4b19-b736-61e9bf9cc129,Berger Blanc,Leska,Circles,2022-05-13 20:38:00,2022,5,wuhuspringfield
7363,,Alatheia,Koloto,Alatheia,2022-05-13 20:35:00,2022,5,wuhuspringfield
7364,,Good Morning,LaxCity,Good Morning,2022-05-13 20:31:00,2022,5,wuhuspringfield
7365,,5am,Rogyr,5am,2022-05-13 20:28:00,2022,5,wuhuspringfield
7366,,Tropical Thunder,Andrew Applepie,"This Amount Of Songs Almost Broke The Internet, Vol. 4",2022-05-13 20:25:00,2022,5,wuhuspringfield
7367,,Baewatch,TŌKI,Baewatch,2022-05-13 20:21:00,2022,5,wuhuspringfield
7368,,Fade,Kidswaste,Fade,2022-05-13 20:18:00,2022,5,wuhuspringfield
7369,1baaee73-09af-4d5a-af26-a664413ef68f,Ville,Jumo,Dérive,2022-05-13 20:15:00,2022,5,wuhuspringfield
7370,,Car Rides,VVE,Minimalism (Official Documentary Soundtrack),2022-05-13 20:13:00,2022,5,wuhuspringfield
7371,80f99fe5-8a05-47d1-bcfa-45272ec4a8e3,Almost Like This,Andrew Applepie,Andrew Applepie,2022-05-13 20:09:00,2022,5,wuhuspringfield
7372,,Esquimaux,Rogyr,Esquimaux,2022-05-13 20:08:00,2022,5,wuhuspringfield
7373,,Parnassus,Knapsack,Bend,2022-05-13 20:04:00,2022,5,wuhuspringfield
7374,,We Are Together - Original Mix,Planet Of Sound,We Are Together,2022-05-13 19:58:00,2022,5,wuhuspringfield
7375,,Exotica,Nicolas Boscovic,"Electrorama, Vol. 2",2022-05-13 19:55:00,2022,5,wuhuspringfield
7376,c8ea2698-3c4c-4836-8ac2-a90ff3e9e3e3,Feel It In My Face,Andrew Applepie,California Kamala Falcon,2022-05-13 19:52:00,2022,5,wuhuspringfield
7377,741dbacd-0071-4e8c-84af-de766c1eecf1,Please Don't Go,Andrew Applepie,A Couple Of Pop Songs,2022-05-13 19:48:00,2022,5,wuhuspringfield
7378,,Sleeping Beauty,Andrew Applepie,Nine Songs to Relax,2022-05-13 19:45:00,2022,5,wuhuspringfield
7379,,Waltz of Despair,Andrew Applepie,Waltz of Despair,2022-05-13 19:41:00,2022,5,wuhuspringfield
7380,aa946d86-e023-479c-981d-8991eb535123,Unbreakable Spirit,Andrew Applepie,Unbreakable Spirit,2022-05-13 19:38:00,2022,5,wuhuspringfield
7381,7f6eb45d-b549-47b5-9a81-91fb2febb5f6,Sun Go Down,Andrew Applepie,California Kamala Falcon,2022-05-13 19:35:00,2022,5,wuhuspringfield
7382,3221c226-3c39-407d-afad-90a1d5309d01,Look At It,Andrew Applepie,Real Sweet,2022-05-13 19:32:00,2022,5,wuhuspringfield
7383,ec573858-55c2-4756-bee1-fae7d81ab325,Frisbee,Andrew Applepie,"This Amount Of Songs Almost Broke The Internet, Vol. 2",2022-05-13 19:31:00,2022,5,wuhuspringfield
7384,,No ID,Andrew Applepie,2019,2022-05-13 19:28:00,2022,5,wuhuspringfield
7385,,Gitty Cat,Andrew Applepie,"This Amount Of Songs Almost Broke The Internet, Vol. 4",2022-05-13 19:25:00,2022,5,wuhuspringfield
7386,5581534f-de3b-4c93-88b4-7061d140b077,Nobody Knows,Andrew Applepie,Earth Ran Out Of Disk Space 1,2022-05-13 19:23:00,2022,5,wuhuspringfield
7387,,Swordfighter,Andrew Applepie,Six Chill Beats,2022-05-13 19:20:00,2022,5,wuhuspringfield
7388,bcadfac4-3c4d-4845-b996-d64a83aa9da4,Deserts,Andrew Applepie,Real Sweet,2022-05-13 19:17:00,2022,5,wuhuspringfield
7389,,Catch It,Andrew Applepie,Catch It,2022-05-13 19:14:00,2022,5,wuhuspringfield
7390,,When the World Goes Down - AK Remix,Andrew Applepie,When the World Goes Down (AK Remix),2022-05-13 19:10:00,2022,5,wuhuspringfield
7391,,In The Middle Of The Night,Andrew Applepie,Hate To Say I Told You So,2022-05-13 19:08:00,2022,5,wuhuspringfield
7392,,"Run, Pt. 1",Andrew Applepie,B-Side,2022-05-13 19:05:00,2022,5,wuhuspringfield
7393,,Almost Winter,Andrew Applepie,Two Suns,2022-05-13 19:02:00,2022,5,wuhuspringfield
7394,67430b42-dd04-4aa9-9a8e-a6c2f12ad7fd,Pleasure,Andrew Applepie,Andrew Applepie,2022-05-13 18:59:00,2022,5,wuhuspringfield
7395,,Arrow,Andrew Applepie,Arrow,2022-05-13 18:55:00,2022,5,wuhuspringfield
7396,7c2ff5e3-d622-4959-a9bf-62e31ad82bf2,Not Gonna Lie,Andrew Applepie,California Kamala Falcon,2022-05-13 18:52:00,2022,5,wuhuspringfield
7397,bac2c49a-7d5a-4771-a240-99793ce1eace,Love,Andrew Applepie,A Couple Of Pop Songs,2022-05-13 18:49:00,2022,5,wuhuspringfield
7398,8a932749-5f98-4d04-8b22-6d7a579f4e73,Done It All Wrongh,Andrew Applepie,Regress,2022-05-13 18:45:00,2022,5,wuhuspringfield
7399,,Sweet Tomorrow,Andrew Applepie,Nine Songs to Relax,2022-05-13 18:41:00,2022,5,wuhuspringfield
7400,57a466b1-df2e-4deb-8ddf-956a41e96b52,Sleepwalking at 5,Andrew Applepie,Andrew Applepie,2022-05-13 18:38:00,2022,5,wuhuspringfield
7401,,One More Song For You,Andrew Applepie,One More Song For You,2022-05-13 18:36:00,2022,5,wuhuspringfield
7402,,Jimmi,Andrew Applepie,"This Amount Of Songs Almost Broke The Internet, Vol. 3",2022-05-13 18:32:00,2022,5,wuhuspringfield
7403,,In Between - AK Remix,Andrew Applepie,In Between (AK Remix),2022-05-13 18:29:00,2022,5,wuhuspringfield
7404,e0a3dca7-85e0-46a7-83e8-bc69e841134f,Mars Mission,Andrew Applepie,Earth Ran Out Of Disk Space 1,2022-05-13 18:26:00,2022,5,wuhuspringfield
7405,,Fridays For Future,Andrew Applepie,2019,2022-05-13 18:23:00,2022,5,wuhuspringfield
7406,80f99fe5-8a05-47d1-bcfa-45272ec4a8e3,Almost Like This,Andrew Applepie,Andrew Applepie,2022-05-13 18:20:00,2022,5,wuhuspringfield
7407,,Bite Your Lips,Andrew Applepie,Two Suns,2022-05-13 18:17:00,2022,5,wuhuspringfield
7408,3f8601da-fa08-4126-a5d4-61dfb777e8d2,Hongkong Bedtime,Andrew Applepie,B-Side,2022-05-13 18:14:00,2022,5,wuhuspringfield
7409,,Supernova,Andrew Applepie,Supernova,2022-05-13 18:10:00,2022,5,wuhuspringfield
7410,,"Run, Pt. 2",Andrew Applepie,Andrew Applepie,2022-05-13 18:07:00,2022,5,wuhuspringfield
7411,,Antarctica,Andrew Applepie,Two Suns,2022-05-13 18:04:00,2022,5,wuhuspringfield
7412,c8ea2698-3c4c-4836-8ac2-a90ff3e9e3e3,Feel It In My Face,Andrew Applepie,California Kamala Falcon,2022-05-13 18:01:00,2022,5,wuhuspringfield
7413,541d37ac-18ed-4937-8d20-ee3bea3e231c,Fantasy Prison,Andrew Applepie,A Couple Of Pop Songs,2022-05-13 17:57:00,2022,5,wuhuspringfield
7414,64d5748e-0910-46dc-b01e-4cfd02117f68,The Ocean,Andrew Applepie,Andrew Applepie,2022-05-13 17:53:00,2022,5,wuhuspringfield
7415,,Keep On Trying,Andrew Applepie,Two Suns,2022-05-13 17:50:00,2022,5,wuhuspringfield
7416,,11:11,Andrew Applepie,2019,2022-05-13 17:47:00,2022,5,wuhuspringfield
7417,,Drowning World,Andrew Applepie,Drowning World,2022-05-13 17:43:00,2022,5,wuhuspringfield
7418,,"Momma, I've Got a Feeling - Joey Pecoraro Remix",Andrew Applepie,"Momma, I've Got a Feeling (Joey Pecoraro Remix)",2022-05-13 17:40:00,2022,5,wuhuspringfield
7419,59366179-6c3f-48bd-8e1e-5093652fc9e6,Secrets,Andrew Applepie,Two Suns,2022-05-13 17:36:00,2022,5,wuhuspringfield
7420,,Salted Caramel,Andrew Applepie,Salted Caramel,2022-05-13 17:33:00,2022,5,wuhuspringfield
7421,02365c21-3b9b-4923-a0f5-492f506e6c76,Berlin,Andrew Applepie,Real Sweet,2022-05-13 17:29:00,2022,5,wuhuspringfield
7422,,Pokemon in NYC,Andrew Applepie,Two Suns,2022-05-13 17:25:00,2022,5,wuhuspringfield
7423,,Fool,Andrew Applepie,Fool,2022-05-13 17:23:00,2022,5,wuhuspringfield
7424,,Don't Fuck This Up,Andrew Applepie,"Hanging Out, Playing Video Games, Writing Songs",2022-05-13 17:19:00,2022,5,wuhuspringfield
7425,,Salted Caramel,Andrew Applepie,2019,2022-05-13 17:16:00,2022,5,wuhuspringfield
7426,,Capricorn,Andrew Applepie,2019,2022-05-13 17:12:00,2022,5,wuhuspringfield
7427,91cffa18-9057-48e9-8198-54db12d2cb94,I'm So,Andrew Applepie,Andrew Applepie,2022-05-13 17:09:00,2022,5,wuhuspringfield
7428,,Hell (feat. Santigold),A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),2022-05-13 17:05:00,2022,5,wuhuspringfield
7429,,Can't Get Enough Of Myself (feat. BC Unidos),Santigold,99 Cents,2022-05-13 17:01:00,2022,5,wuhuspringfield
7430,05a0ae01-e84f-4b1b-bb79-acf96f4c96a3,Smirnoff Ice,Yung Lean,Total Eclipse,2022-05-13 16:59:00,2022,5,wuhuspringfield
7431,,Dawg Shit,Pretty Pacc,Dawg Shit,2022-05-13 16:57:00,2022,5,wuhuspringfield
7432,,Drifting,Pretty Pacc,Drifting,2022-05-13 16:54:00,2022,5,wuhuspringfield
7433,,F**Kfaith,iLL Nicky,Internet Friends,2022-05-13 16:50:00,2022,5,wuhuspringfield
7434,,When She's High,Liam Tully,When She's High,2022-05-13 16:46:00,2022,5,wuhuspringfield
7435,00ec8a42-e547-4eb5-a13b-74ddbfddf61c,Internet Killed The Rockstar,MOD SUN,Internet Killed the Rockstar,2022-05-13 16:43:00,2022,5,wuhuspringfield
7436,111944e9-bf1c-457f-9486-61f5c6851d37,Alles was ich hab,Fynn Kliemann,POP,2022-05-13 16:40:00,2022,5,wuhuspringfield
7437,,"Teleport 2 Me, Jamie (feat. Desire)",WZRD,WZRD,2022-05-13 16:36:00,2022,5,wuhuspringfield
7438,,Summer Infinity,Bails,Have Fun It's Hell,2022-05-13 16:33:00,2022,5,wuhuspringfield
7439,9b75b02f-942f-4b5b-83fa-0aeab2f236de,Rich Spirit,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:28:00,2022,5,wuhuspringfield
7440,,Rich - Interlude,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:26:00,2022,5,wuhuspringfield
7441,,Father Time (feat. Sampha),Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:23:00,2022,5,wuhuspringfield
7442,,Die Hard,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:19:00,2022,5,wuhuspringfield
7443,774f3fc8-8f9a-4820-b83e-6ff1bf929d98,Worldwide Steppers,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:15:00,2022,5,wuhuspringfield
7444,6476b30b-0c08-4305-9acb-9dfd8f3f36f8,N95,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:12:00,2022,5,wuhuspringfield
7445,b5d8d43c-92d9-4e42-8198-eda816641965,United In Grief,Kendrick Lamar,Mr. Morale & the Big Steppers,2022-05-13 16:08:00,2022,5,wuhuspringfield
7446,,Bad Bitch Blues,Chase Alex,Bad Bitch Blues,2022-05-13 15:32:00,2022,5,wuhuspringfield
7447,,The Art of Being Alone,June,To Be Free,2022-05-13 15:29:00,2022,5,wuhuspringfield
7448,,Too Late,Arkaeo,Too Late,2022-05-13 15:26:00,2022,5,wuhuspringfield
7449,,Goner,T Shan,Goner,2022-05-13 15:23:00,2022,5,wuhuspringfield
7450,9816aab4-96ac-423b-99eb-b491a5426129,fuckboy,brakence,punk2,2022-05-13 15:21:00,2022,5,wuhuspringfield
7451,,GLOW,Monto,GLOW,2022-05-13 15:18:00,2022,5,wuhuspringfield
7452,,comfort in impermanence,lil skele,comfort in impermanence,2022-05-13 15:14:00,2022,5,wuhuspringfield
7453,,blossom,Mental,blossom,2022-05-13 15:12:00,2022,5,wuhuspringfield
7454,,Don't Fuck This Up,Andrew Applepie,"Hanging Out, Playing Video Games, Writing Songs",2022-05-13 15:12:00,2022,5,wuhuspringfield
7455,,If I Could Do It All Again,Loser,If I Could Do It All Again,2022-05-13 12:28:00,2022,5,wuhuspringfield
7456,,NUMB,Chri$tian Gate$,Numb,2022-05-13 12:26:00,2022,5,wuhuspringfield
7457,8431a639-d0ef-4714-8d1f-4f6ee15402f1,drunk face,Machine Gun Kelly,Tickets to My Downfall,2022-05-13 12:24:00,2022,5,wuhuspringfield
7458,,Starstruck - 2018 Stereo Remaster,The Kinks,Last Night In Soho (Original Motion Picture Soundtrack),2022-05-13 12:21:00,2022,5,wuhuspringfield
7459,,Downtown - A Capella,Anya Taylor-Joy,Last Night In Soho (Original Motion Picture Soundtrack),2022-05-13 12:20:00,2022,5,wuhuspringfield
7460,00ec8a42-e547-4eb5-a13b-74ddbfddf61c,Internet Killed The Rockstar,MOD SUN,Internet Killed the Rockstar,2022-05-13 12:09:00,2022,5,wuhuspringfield
7461,111944e9-bf1c-457f-9486-61f5c6851d37,Alles was ich hab,Fynn Kliemann,POP,2022-05-13 12:05:00,2022,5,wuhuspringfield
7462,,"Teleport 2 Me, Jamie (feat. Desire)",WZRD,WZRD,2022-05-13 12:01:00,2022,5,wuhuspringfield
7463,,Summer Infinity,Bails,Have Fun It's Hell,2022-05-13 11:58:00,2022,5,wuhuspringfield
7464,111944e9-bf1c-457f-9486-61f5c6851d37,Alles was ich hab,Fynn Kliemann,POP,2022-05-13 09:42:00,2022,5,wuhuspringfield
7465,,"Teleport 2 Me, Jamie (feat. Desire)",WZRD,WZRD,2022-05-13 09:39:00,2022,5,wuhuspringfield
7466,111944e9-bf1c-457f-9486-61f5c6851d37,Alles was ich hab,Fynn Kliemann,POP,2022-05-13 09:39:00,2022,5,wuhuspringfield
7467,,"Teleport 2 Me, Jamie (feat. Desire)",WZRD,WZRD,2022-05-13 09:35:00,2022,5,wuhuspringfield
7468,,Summer Infinity,Bails,Have Fun It's Hell,2022-05-13 09:35:00,2022,5,wuhuspringfield
7469,,Summer Infinity,Bails,Have Fun It's Hell,2022-05-13 09:32:00,2022,5,wuhuspringfield
7470,,Verizon,Reo Cragun,Verizon,2022-05-13 06:48:00,2022,5,wuhuspringfield
7471,,Fearless,SonReal,The Aaron LP,2022-05-13 06:45:00,2022,5,wuhuspringfield
7472,0d6c3a6a-9fd2-4622-94a2-d4922f791d95,Aahhyeahh,Oliver Francis,Essentials,2022-05-13 06:42:00,2022,5,wuhuspringfield
7473,,Offdrugs,Nodis,Offdrugs,2022-05-13 06:38:00,2022,5,wuhuspringfield
7474,,Hopeless,Azizi Gibson,Hopeless,2022-05-13 06:34:00,2022,5,wuhuspringfield
7475,5fd00d09-05f6-4967-a819-456ef42d4021,Crying in the Rarri,6 Dogs,Hi-Hats & Heartaches,2022-05-13 06:27:00,2022,5,wuhuspringfield
7476,bb458f58-e466-4f64-b3d5-0705559bd6ce,Never Again,Kirk Knight,IIWII,2022-05-13 06:24:00,2022,5,wuhuspringfield
7477,cd4e94b2-09e0-4fef-af5c-c5115939b770,Acid Trip,Rejjie Snow,The Moon & You,2022-05-13 06:20:00,2022,5,wuhuspringfield
7478,8807fc99-5a68-4315-9c49-d4e7d392e7a4,Light Blue,K.A.A.N.,Vivid Canvas,2022-05-13 06:18:00,2022,5,wuhuspringfield
7479,99adb78b-49f0-48fb-aff4-d632c762f20f,trix,whiterosemoxie,white ceilings,2022-05-13 06:15:00,2022,5,wuhuspringfield
7480,,You Were Wrong,Kyle Beats,You Were Wrong,2022-05-13 06:12:00,2022,5,wuhuspringfield
7481,,Brainlesss,dev soter,Brainlesss,2022-05-13 06:10:00,2022,5,wuhuspringfield
7482,,DENY (feat. Tyla Yaweh),Boslen,DUSK to DAWN,2022-05-13 06:07:00,2022,5,wuhuspringfield
