,mbid,Song,Artist,Album,Date,Year,Month
270,,WARWICK,Johnny Vice,WARWICK,2022-10-14 22:42:00,2022,10
271,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-14 22:38:00,2022,10
272,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-14 22:36:00,2022,10
273,,october passed ME BY,girl in red,october passed ME BY,2022-10-14 22:21:00,2022,10
274,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-14 21:32:00,2022,10
275,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-14 21:30:00,2022,10
276,,october passed ME BY,girl in red,october passed ME BY,2022-10-14 21:27:00,2022,10
277,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-14 21:27:00,2022,10
278,,Everybody Wants to Rule the World,Tears for Fears,Songs From The Big Chair (Super Deluxe Edition),2022-10-14 20:52:00,2022,10
279,6e092390-e3c7-4176-b03e-541fb715690a,I Got 3,Jack Gray,I Got 3,2022-10-14 20:48:00,2022,10
280,3dba49d8-1cad-4425-8a4f-ac14e3f55079,Nikes On,Healy,Nikes On,2022-10-14 20:44:00,2022,10
281,,WARWICK,Johnny Vice,WARWICK,2022-10-14 20:38:00,2022,10
282,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-14 19:01:00,2022,10
283,1f258730-529f-399e-8ebe-c4e828b130e1,Superman,Eminem,The Eminem Show,2022-10-14 18:55:00,2022,10
284,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-14 18:50:00,2022,10
285,,october passed ME BY,girl in red,october passed ME BY,2022-10-14 18:49:00,2022,10
286,13c2bcd0-04e4-4eef-805e-472e6ac8b5f0,Fast,Juice WRLD,Death Race for Love,2022-10-14 17:13:00,2022,10
287,,Runaway (feat. Reo Cragun),Ekali,A World Away,2022-10-14 17:10:00,2022,10
288,,Fangirl (feat. Gab3),Lil Peep,Everybody's Everything,2022-10-14 17:07:00,2022,10
289,,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,Hotel Diablo,2022-10-14 17:05:00,2022,10
290,,october passed ME BY,girl in red,october passed ME BY,2022-10-14 17:03:00,2022,10
291,b27ae7ed-6a27-4dd0-876c-5f501c880e6f,Dreamland,Glass Animals,Dreamland (+ Bonus Levels),2022-10-14 17:03:00,2022,10
292,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-14 16:02:00,2022,10
293,20e218e3-ead9-424e-8132-a0a6cabe1f14,Lydia (Please Make It Better),Fred again..,Actual Life (April 14 - December 17 2020),2022-10-14 15:59:00,2022,10
294,,Victoria’s Secret,Jax,Victoria’s Secret,2022-10-14 15:56:00,2022,10
295,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-14 15:52:00,2022,10
296,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-14 15:48:00,2022,10
297,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-14 15:45:00,2022,10
298,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-14 15:42:00,2022,10
299,,Cadillac Dreams,Peter Fenn,Cadillac Dreams,2022-10-14 15:40:00,2022,10
300,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-14 15:36:00,2022,10
301,,WARWICK,Johnny Vice,WARWICK,2022-10-14 15:33:00,2022,10
302,1f258730-529f-399e-8ebe-c4e828b130e1,Superman,Eminem,The Eminem Show,2022-10-14 15:02:00,2022,10
303,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-14 15:01:00,2022,10
304,,Tangerine Skies,Edwin Raphael,Will You Think of Me Later?,2022-10-14 14:48:00,2022,10
305,,You Got Me,Dillistone,You Got Me,2022-10-14 14:45:00,2022,10
306,,Fluorescent,Byegone,Fluorescent,2022-10-14 14:43:00,2022,10
307,03cb599e-7bfe-4425-9525-fdd42f351238,this is me trying,Taylor Swift,folklore,2022-10-14 14:41:00,2022,10
308,02dabc48-dae6-44ce-a1e5-534021ca05f6,4am,girl in red,4am,2022-10-14 14:39:00,2022,10
309,,Kate's Not Here - Day Wave & Lawrence Rothman Remix,Lawrence Rothman,Kate's Not Here (Day Wave & Lawrence Rothman Remix),2022-10-14 14:36:00,2022,10
310,,Ways to Go,Zeph,Ways to Go,2022-10-14 14:34:00,2022,10
311,,at least i'm pretty,Harriette,at least i'm pretty,2022-10-14 14:32:00,2022,10
312,,october passed ME BY,girl in red,october passed ME BY,2022-10-14 14:29:00,2022,10
313,17f3c8cb-441b-49ef-b6c5-707da46fa62a,Violets,Josh Golden,Violets,2022-10-14 12:59:00,2022,10
314,,Put Me First (feat. Josh Golden),Witt Lowry,Put Me First (feat. Josh Golden),2022-10-14 12:57:00,2022,10
315,,Days Go Slow,mindchatter,Imaginary Audience,2022-10-14 12:54:00,2022,10
316,,I'D GIVE IT ALL UP,Brevin Kim,I'D GIVE IT ALL UP,2022-10-14 12:51:00,2022,10
317,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-10-14 12:47:00,2022,10
318,,Close,informal.,Close,2022-10-14 12:42:00,2022,10
319,,Tangerine Skies,Edwin Raphael,Will You Think of Me Later?,2022-10-14 12:38:00,2022,10
320,,Over You,Align,Over You,2022-10-14 12:35:00,2022,10
321,cd3b28e2-439a-4ebc-bf50-b50dcb560dac,Times Square,Neon Dreams,Times Square,2022-10-14 12:31:00,2022,10
322,,Sundays,Ryan Harris,Sundays,2022-10-14 12:28:00,2022,10
323,,Space,Conch,Waiting,2022-10-14 12:24:00,2022,10
324,,Being,Bynx,Being,2022-10-14 12:18:00,2022,10
325,,Fall,Alex Jordahl,Fall,2022-10-14 12:14:00,2022,10
326,,Hate It When You See Me Like This,Edwin Raphael,Hate It When You See Me Like This,2022-10-14 12:14:00,2022,10
327,,Sea of Things,Edwin Raphael,Sea of Things,2022-10-14 04:45:00,2022,10
328,,Elephant Crossing,Edwin Raphael,Will You Think of Me Later?,2022-10-14 04:44:00,2022,10
329,,Lie To Me,Edwin Raphael,Lie To Me,2022-10-14 04:41:00,2022,10
330,,Have You Been Told,Edwin Raphael,Have You Been Told,2022-10-14 04:38:00,2022,10
331,,Queen of Coasts,Edwin Raphael,Ocean Walk,2022-10-14 04:34:00,2022,10
332,,Tangerine Skies,Edwin Raphael,Will You Think of Me Later?,2022-10-14 04:30:00,2022,10
333,,Mild Sanity (feat. Juletta),Edwin Raphael,Staring At Ceilings,2022-10-14 04:26:00,2022,10
334,,Colder,Edwin Raphael,Cold Nights,2022-10-14 04:21:00,2022,10
335,,Thinking About You,Edwin Raphael,Ocean Walk,2022-10-14 04:20:00,2022,10
336,,Miss the Sun,Edwin Raphael,Cold Nights,2022-10-14 03:59:00,2022,10
337,1f258730-529f-399e-8ebe-c4e828b130e1,Superman,Eminem,The Eminem Show,2022-10-14 03:55:00,2022,10
338,,Teenage Dirtbag,Wheatus,"Songs from Dawson's Creek, Vol. II",2022-10-14 02:04:00,2022,10
339,0802b190-e24b-48f4-9536-189f8b4533da,Outro,M83,"Hurry Up, We're Dreaming",2022-10-14 02:00:00,2022,10
340,05fb4eca-b785-34d0-94e0-1578701190ca,Midnight City,M83,"Hurry Up, We're Dreaming",2022-10-14 01:56:00,2022,10
341,b27ae7ed-6a27-4dd0-876c-5f501c880e6f,Dreamland,Glass Animals,Dreamland (+ Bonus Levels),2022-10-14 01:53:00,2022,10
342,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-14 01:50:00,2022,10
343,,Falling Slowly,VWILLZ,Falling Slowly,2022-10-14 01:46:00,2022,10
344,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-14 01:23:00,2022,10
345,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-14 01:19:00,2022,10
346,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-14 01:14:00,2022,10
347,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-14 01:11:00,2022,10
348,,WARWICK,Johnny Vice,WARWICK,2022-10-14 01:08:00,2022,10
349,,Over You,Align,Over You,2022-10-13 22:01:00,2022,10
350,,WARWICK,Johnny Vice,WARWICK,2022-10-13 21:58:00,2022,10
351,0594d43f-126b-4c91-95e9-58106870eac2,The Only One,Ritual,Every Night Another But Not You,2022-10-13 21:54:00,2022,10
352,,June,King Henry,June,2022-10-13 21:50:00,2022,10
353,,peas,Boylife,peas,2022-10-13 21:46:00,2022,10
354,,The Same Chords,Petey,Other Stuff,2022-10-13 21:43:00,2022,10
355,,Desert Star,Ruby Red,Desert Star,2022-10-13 21:40:00,2022,10
356,,Close,informal.,Close,2022-10-13 21:35:00,2022,10
357,,Space,Conch,Waiting,2022-10-13 21:31:00,2022,10
358,,You Got Me,Dillistone,You Got Me,2022-10-13 21:19:00,2022,10
359,,Sundays,Ryan Harris,Sundays,2022-10-13 21:16:00,2022,10
360,,Monday,pinkiscool,Monday,2022-10-13 21:13:00,2022,10
361,,GET UP,Tre Aces,GET UP,2022-10-13 21:10:00,2022,10
362,,Being,Bynx,Being,2022-10-13 21:05:00,2022,10
363,10807e3c-23ba-4821-bbdb-f450e1e0acc1,Glue Myself Shut,Noah Kahan,Cape Elizabeth,2022-10-13 21:02:00,2022,10
364,,Falling Slowly,VWILLZ,Falling Slowly,2022-10-13 21:00:00,2022,10
365,,Fall,Alex Jordahl,Fall,2022-10-13 20:55:00,2022,10
366,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-13 20:48:00,2022,10
367,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-13 20:45:00,2022,10
368,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-13 20:42:00,2022,10
369,,Cadillac Dreams,Peter Fenn,Cadillac Dreams,2022-10-13 20:40:00,2022,10
370,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-13 20:25:00,2022,10
371,,WARWICK,Johnny Vice,WARWICK,2022-10-13 20:22:00,2022,10
372,,coney island (feat. The National),Taylor Swift,evermore,2022-10-13 17:26:00,2022,10
373,,Phase,Trille,Phase,2022-10-13 17:24:00,2022,10
374,14e106d2-f590-3338-a4d9-9e05bbc0ce07,Who Says,Selena Gomez & the Scene,When the Sun Goes Down,2022-10-13 17:20:00,2022,10
375,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-13 17:15:00,2022,10
376,20e218e3-ead9-424e-8132-a0a6cabe1f14,Lydia (Please Make It Better),Fred again..,Actual Life (April 14 - December 17 2020),2022-10-13 17:12:00,2022,10
377,,Victoria’s Secret,Jax,Victoria’s Secret,2022-10-13 17:09:00,2022,10
378,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-13 17:01:00,2022,10
379,,WARWICK,Johnny Vice,WARWICK,2022-10-13 16:57:00,2022,10
380,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-13 16:33:00,2022,10
381,,WARWICK,Johnny Vice,WARWICK,2022-10-13 16:30:00,2022,10
382,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-13 13:03:00,2022,10
383,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-13 13:00:00,2022,10
384,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-13 12:56:00,2022,10
385,,Cadillac Dreams,Peter Fenn,Cadillac Dreams,2022-10-13 12:54:00,2022,10
386,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-13 12:52:00,2022,10
387,,WARWICK,Johnny Vice,WARWICK,2022-10-13 12:42:00,2022,10
388,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-13 12:37:00,2022,10
389,39a44908-d4df-4877-8c36-26a3082327bc,I'm Still,Juice WRLD,Goodbye & Good Riddance,2022-10-13 01:32:00,2022,10
390,,Cathedrals of March,Pink Arm,Cathedrals of March,2022-10-13 01:30:00,2022,10
391,,Eighties,Landon Cube,Eighties,2022-10-13 01:16:00,2022,10
392,10acf4ab-3d9b-38b0-a6bc-350478dee0eb,Boston,Augustana,All The Stars and Boulevards,2022-10-13 00:29:00,2022,10
393,,WARWICK,Johnny Vice,WARWICK,2022-10-13 00:01:00,2022,10
394,cd3b28e2-439a-4ebc-bf50-b50dcb560dac,Times Square,Neon Dreams,Times Square,2022-10-12 22:31:00,2022,10
395,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-10-12 22:27:00,2022,10
396,,Close,informal.,Close,2022-10-12 21:44:00,2022,10
397,,June,King Henry,June,2022-10-12 21:41:00,2022,10
398,,Caroline,Thunder Jackson,Thunder Jackson,2022-10-12 21:36:00,2022,10
399,,GET UP,Tre Aces,GET UP,2022-10-12 21:33:00,2022,10
400,,WARWICK,Johnny Vice,WARWICK,2022-10-12 21:30:00,2022,10
401,10807e3c-23ba-4821-bbdb-f450e1e0acc1,Glue Myself Shut,Noah Kahan,Cape Elizabeth,2022-10-12 21:27:00,2022,10
402,,Victoria’s Secret,Jax,Victoria’s Secret,2022-10-12 21:23:00,2022,10
403,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-12 21:20:00,2022,10
404,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-12 21:16:00,2022,10
405,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-12 21:12:00,2022,10
406,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-12 21:10:00,2022,10
407,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-12 20:15:00,2022,10
408,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-12 20:15:00,2022,10
409,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-12 20:12:00,2022,10
410,,Equinox,Brandon,Equinox,2022-10-12 15:22:00,2022,10
411,10807e3c-23ba-4821-bbdb-f450e1e0acc1,Glue Myself Shut,Noah Kahan,Cape Elizabeth,2022-10-12 15:20:00,2022,10
412,,Falling Slowly,VWILLZ,Falling Slowly,2022-10-12 15:18:00,2022,10
413,,peas,Boylife,peas,2022-10-12 15:14:00,2022,10
414,,GET UP,Tre Aces,GET UP,2022-10-12 15:10:00,2022,10
415,,Equinox,Brandon,Equinox,2022-10-12 15:06:00,2022,10
416,,Monday,pinkiscool,Monday,2022-10-12 15:03:00,2022,10
417,,Close,informal.,Close,2022-10-12 14:59:00,2022,10
418,,June,King Henry,June,2022-10-12 12:46:00,2022,10
419,,Fall,Alex Jordahl,Fall,2022-10-12 12:41:00,2022,10
420,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-12 12:39:00,2022,10
421,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-12 12:35:00,2022,10
422,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-12 12:32:00,2022,10
423,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-12 12:29:00,2022,10
424,,Denim Darlin',Edwin Raphael,Will You Think of Me Later?,2022-10-12 00:04:00,2022,10
425,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-12 00:02:00,2022,10
426,,Tangerine Skies,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:58:00,2022,10
427,,Green Eyes,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:54:00,2022,10
428,,Thrills Sought After,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:50:00,2022,10
429,,Everything Is Aesthetic,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:46:00,2022,10
430,,A Particular Mood,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:42:00,2022,10
431,,Bloom,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:38:00,2022,10
432,,Bergamot Feels,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:34:00,2022,10
433,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:30:00,2022,10
434,,Elephant Crossing,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:29:00,2022,10
435,,She Might Like Summer,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:25:00,2022,10
436,,Sober,Edwin Raphael,Will You Think of Me Later?,2022-10-11 23:21:00,2022,10
437,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-10-11 22:13:00,2022,10
438,,i wouldn't mind at all,Censthetic,i wouldn't mind at all,2022-10-11 22:08:00,2022,10
439,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 22:04:00,2022,10
440,b27ae7ed-6a27-4dd0-876c-5f501c880e6f,Dreamland,Glass Animals,Dreamland (+ Bonus Levels),2022-10-11 20:33:00,2022,10
441,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-11 20:30:00,2022,10
442,20e218e3-ead9-424e-8132-a0a6cabe1f14,Lydia (Please Make It Better),Fred again..,Actual Life (April 14 - December 17 2020),2022-10-11 20:27:00,2022,10
443,,Victoria’s Secret,Jax,Victoria’s Secret,2022-10-11 20:24:00,2022,10
444,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-11 20:20:00,2022,10
445,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-11 20:03:00,2022,10
446,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 19:59:00,2022,10
447,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-11 19:57:00,2022,10
448,0802b190-e24b-48f4-9536-189f8b4533da,Outro,M83,"Hurry Up, We're Dreaming",2022-10-11 19:50:00,2022,10
449,05fb4eca-b785-34d0-94e0-1578701190ca,Midnight City,M83,"Hurry Up, We're Dreaming",2022-10-11 19:46:00,2022,10
450,b27ae7ed-6a27-4dd0-876c-5f501c880e6f,Dreamland,Glass Animals,Dreamland (+ Bonus Levels),2022-10-11 19:43:00,2022,10
451,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-10-11 19:40:00,2022,10
452,20e218e3-ead9-424e-8132-a0a6cabe1f14,Lydia (Please Make It Better),Fred again..,Actual Life (April 14 - December 17 2020),2022-10-11 19:36:00,2022,10
453,,Victoria’s Secret,Jax,Victoria’s Secret,2022-10-11 19:34:00,2022,10
454,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-11 19:27:00,2022,10
455,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-11 19:23:00,2022,10
456,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-11 19:19:00,2022,10
457,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 19:16:00,2022,10
458,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-11 18:31:00,2022,10
459,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 18:27:00,2022,10
460,,Drug Dealer (feat. Ariana DeBoo),Macklemore,Drug Dealer (feat. Ariana DeBoo),2022-10-11 16:56:00,2022,10
461,,CHANT (feat. Tones And I),Macklemore,CHANT (feat. Tones And I),2022-10-11 16:48:00,2022,10
462,,Hate It When You See Me Like This,Edwin Raphael,Hate It When You See Me Like This,2022-10-11 16:04:00,2022,10
463,,Bloom,Edwin Raphael,Will You Think of Me Later?,2022-10-11 14:12:00,2022,10
464,,Bergamot Feels,Edwin Raphael,Will You Think of Me Later?,2022-10-11 14:08:00,2022,10
465,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 14:04:00,2022,10
466,,Elephant Crossing,Edwin Raphael,Will You Think of Me Later?,2022-10-11 14:03:00,2022,10
467,,She Might Like Summer,Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:59:00,2022,10
468,,Sober,Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:55:00,2022,10
469,79b769ea-25a4-4823-ad2d-55f0a00788e8,Labradors,Hailaker,Holding,2022-10-11 13:44:00,2022,10
470,,Adeline (feat. Kathleen),John-Robert,Adeline,2022-10-11 13:41:00,2022,10
471,,Denim Darlin',Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:38:00,2022,10
472,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:36:00,2022,10
473,,Tangerine Skies,Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:32:00,2022,10
474,,She Might Like Summer,Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:26:00,2022,10
475,,Sober,Edwin Raphael,Will You Think of Me Later?,2022-10-11 13:22:00,2022,10
476,,Cadillac Dreams,Peter Fenn,Cadillac Dreams,2022-10-11 11:48:00,2022,10
477,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-10-11 03:18:00,2022,10
478,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-11 03:14:00,2022,10
479,,Bergamot Feels,Edwin Raphael,Will You Think of Me Later?,2022-10-11 03:10:00,2022,10
480,,Tangerine Skies,Edwin Raphael,Will You Think of Me Later?,2022-10-11 03:06:00,2022,10
481,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-11 03:03:00,2022,10
482,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 03:00:00,2022,10
483,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 02:56:00,2022,10
484,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 01:24:00,2022,10
485,62952ac5-6300-4d97-af04-b509bf4c6e5a,Warm with You,Hayden Calnin,Warm with You,2022-10-11 00:41:00,2022,10
486,,Far Side of the World,Holden Miller,Far Side of the World,2022-10-11 00:38:00,2022,10
487,,Converted Cars,zeeland,Converted Cars,2022-10-11 00:35:00,2022,10
488,,You Want Love,Freyr,Nicotine Bunker,2022-10-11 00:32:00,2022,10
489,,Quick Hands,Woodlock,Quick Hands,2022-10-11 00:28:00,2022,10
490,,Isle Of Strawberries,Edwin Raphael,Will You Think of Me Later?,2022-10-11 00:25:00,2022,10
491,,Untitled #2,John Vincent III,Songs from the Valley,2022-10-11 00:19:00,2022,10
492,,With You,Garrett Kato,Small Town Rituals,2022-10-11 00:17:00,2022,10
493,,Rabbit Hole,The Franklin Electric,Rabbit Hole,2022-10-11 00:15:00,2022,10
494,,Your Name,Lissom,Eclipses,2022-10-11 00:12:00,2022,10
495,,Please Don't Be,Hazlett,Please Don’t Be,2022-10-11 00:09:00,2022,10
496,,Nobody Hurts Like Me for You,Slumberville,Nobody Hurts Like Me for You,2022-10-11 00:07:00,2022,10
497,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-11 00:04:00,2022,10
498,,spinning,Golden Vessel,everythingeverydayeverything,2022-10-11 00:02:00,2022,10
499,,End,John Vincent III,Songs from the Valley,2022-10-11 00:00:00,2022,10
500,,Cadillac Dreams,Peter Fenn,Cadillac Dreams,2022-10-10 23:57:00,2022,10
501,,My Skin,Hazlett,My Skin,2022-10-10 23:54:00,2022,10
502,,Run to You - LoFi,Ocie Elliott,Run to You (LoFi),2022-10-10 23:51:00,2022,10
503,,I'm Here,Freyr,I'm Here,2022-10-10 23:49:00,2022,10
504,,Everyday,Bearcubs,Weather Report,2022-10-10 23:46:00,2022,10
505,,City Rain,John Vincent III,Songs from the Valley,2022-10-10 23:41:00,2022,10
506,79b769ea-25a4-4823-ad2d-55f0a00788e8,Labradors,Hailaker,Holding,2022-10-10 23:38:00,2022,10
507,,All Is Well,Hans Williams,All Is Well,2022-10-10 23:36:00,2022,10
508,0fa24c99-f553-4b0f-8b3d-b9d96cb3024f,Terrible Times (Reprise),Foreign Fields,The Beauty of Survival,2022-10-10 23:34:00,2022,10
509,,Elephant Crossing,Edwin Raphael,Will You Think of Me Later?,2022-10-10 23:33:00,2022,10
510,,Sights Like These,Edwin Raphael,Hate It When You See Me Like This,2022-10-10 23:30:00,2022,10
511,,Have You Been Told,Edwin Raphael,Hate It When You See Me Like This,2022-10-10 23:27:00,2022,10
512,,Contours of Spring,Edwin Raphael,Hate It When You See Me Like This,2022-10-10 23:24:00,2022,10
513,,Hate It When You See Me Like This,Edwin Raphael,Hate It When You See Me Like This,2022-10-10 23:21:00,2022,10
514,,Adeline (feat. Kathleen),John-Robert,Adeline,2022-10-10 22:51:00,2022,10
515,,"How Far I'll Go - From ""Vaiana""",Alessia Cara,"How Far I\'ll Go (From ""Vaiana"")",2022-10-10 21:40:00,2022,10
516,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-10 21:35:00,2022,10
517,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-10 21:31:00,2022,10
518,,Hold Me Closer - Joel Corry Remix,Elton John,Hold Me Closer (Joel Corry Remix),2022-10-10 12:49:00,2022,10
519,,snow angels,GAYLE,a study of the human experience volume two,2022-10-10 12:45:00,2022,10
520,,i wish i never met you,Zac Greer,i wish i never met you,2022-10-10 12:43:00,2022,10
521,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-10-10 12:38:00,2022,10
522,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-10 12:36:00,2022,10
523,,2005,ATO,2005,2022-10-10 12:12:00,2022,10
524,,In Your Arms - Duett Version,Stanfour,In Your Arms,2022-10-10 12:10:00,2022,10
525,2767d8ca-c3da-4938-9fa5-116abd3bd9c0,Robbery,Juice WRLD,Death Race for Love,2022-10-10 12:06:00,2022,10
526,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-10 12:03:00,2022,10
527,,Illustratosphere,Anna Nueva,Illustratosphere,2022-10-10 03:01:00,2022,10
528,,Wanderstar,Amel Scott,Aphelion,2022-10-10 02:59:00,2022,10
529,,Hesperus,Rosa Løvstrøm,Hesperus,2022-10-10 02:56:00,2022,10
530,,I et andet liv,Minik Knudsen,I et andet liv,2022-10-10 02:53:00,2022,10
531,,Herinneringen,Sohn Aelia,Herinneringen,2022-10-10 02:50:00,2022,10
532,,Aurora,Stephanie Hawk,Aurora,2022-10-10 02:47:00,2022,10
533,,Quiet Times,Dan Maus,Quiet Times,2022-10-10 02:44:00,2022,10
534,,I Am Loving Awareness,East Forest,Ram Dass,2022-10-10 02:34:00,2022,10
535,,Will You Think of Me Later?,Edwin Raphael,Will You Think of Me Later?,2022-10-10 02:32:00,2022,10
